date,open,high,low,close,volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change,index_volume,index_high_pct_change,index_low_pct_change,index_close_pct_change
2000-01-04,15.125,15.5,14.59375,14.625,6290200,1.0438413361169019,-0.6012024048096198,-0.6382978723404209,-5.645161290322576,1009000000,-1.5412739713717816,-2.845597211926121,-3.834466807849768
2000-01-05,14.53125,15.0625,14.0,15.0,8204600,-3.9256198347107474,-2.822580645161288,-4.06852248394004,2.564102564102555,1085500000,-2.8827223386445056,-1.4133086623944413,0.19221829913671495
2000-01-06,15.5,16.0,15.25,16.0,11489400,6.666666666666665,6.224066390041494,8.92857142857142,6.666666666666665,1092300000,-0.0969379593605102,1.046681472679989,0.09556781096431433
2000-01-07,15.40625,16.40625,15.375,16.25,8543400,-0.6048387096774244,2.5390625,0.8196721311475308,1.5625,1225200000,2.094337118616729,0.6199270910252075,2.7090399268961063
2000-01-10,16.75,17.75,16.6875,17.5,12916400,8.722109533468569,8.190476190476193,8.536585365853666,7.692307692307687,1064800000,1.5879633369866308,2.908482777011856,1.1189969413615053
2000-01-11,17.5,17.96875,16.96875,17.25,6679800,4.477611940298498,1.232394366197176,1.6853932584269593,-1.4285714285714235,1014000000,-0.3892452148988923,-0.4890789888861602,-1.3062511876438365
2000-01-12,17.0,18.375,16.8125,18.125,8818600,-2.857142857142858,2.2608695652173827,-0.9208103130755041,5.072463768115942,974600000,-1.101014507659548,-0.51171119098673,-0.43863713273940563
2000-01-13,18.375,18.875,17.5625,18.875,7542200,8.088235294117641,2.7210884353741527,4.4609665427509215,4.137931034482767,1030400000,0.8041020228928053,0.36228130900286537,1.2169700618563484
2000-01-14,18.5625,20.28125,18.5,20.1875,15007800,1.0204081632652962,7.450331125827825,5.3380782918149405,6.9536423841059625,1085900000,1.292810442812553,1.2169700618563484,1.0671299962722536
2000-01-18,20.0,20.625,19.34375,19.5,10871400,7.744107744107742,1.6949152542372836,4.560810810810811,-3.4055727554179516,1056700000,-0.5329243439197162,0.11174845877479633,-0.683207152771137
2000-01-19,19.875,21.5,19.40625,19.59375,8924400,-0.6249999999999978,4.2424242424242475,0.3231017770597644,0.48076923076922906,1087800000,-0.25662967634516587,-0.18052746014189935,0.052229322125318944
2000-01-20,21.75,22.5625,19.0,19.5,28847200,9.433962264150942,4.941860465116288,-2.093397745571657,-0.4784688995215336,1100700000,0.29560529672167934,-0.699948523655225,-0.7095321074094607
2000-01-21,19.5625,19.5625,18.0625,18.9375,11715000,-10.057471264367813,-13.296398891966755,-4.934210526315786,-2.8846153846153855,1209800000,-0.8548694871765794,0.07368140577639348,-0.29123190810015354
